Cliente,Empréstimo,ValorDoBem,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS,Risco_Atrasos,Historico_Risco,Alavancagem,Finalidade_Reforma,Emprego_Comissionado,Emprego_Geral,Emprego_Gerente,Emprego_Outros,Emprego_Professional
,82582.0,117153.4,26.75,0.0,0.0,95.8,2.0,15.0,26.2,0.0,95800000.0,0.7049048452293758,True,False,False,False,True,False
,39564.0,623610.28,0.5,0.0,1.0,346.5,0.0,16.0,39.5,0.0,346.49965350034654,0.06344346975254565,True,False,True,False,False,False
,65940.0,545662.92,7.75,0.0,0.0,225.7,3.0,24.0,41.6,0.0,225700000.0,0.12084383501659991,False,False,True,False,False,False
,26062.0,348540.0,6.25,2.0,2.0,216.9,2.0,12.0,,4.0,108.4499457750271,0.07477477456023764,False,False,False,False,True,False
,61544.0,265389.66000000003,12.5,0.0,0.0,94.1,0.0,10.0,7.6,0.0,94100000.0,0.2319005185360254,False,False,False,False,True,False
,45844.0,244643.68,0.5,0.0,0.0,185.1,0.0,26.0,33.2,0.0,185100000.0,0.18739090179075585,False,False,True,False,False,False
,97026.0,936470.46,27.5,0.0,1.0,166.7,0.0,22.0,37.6,0.0,166.69983330016672,0.10360817990606112,False,False,False,False,True,False
,67510.0,599956.66,10.75,,,107.9,0.0,22.0,30.8,,,0.11252479452011617,False,False,False,False,False,True
,54008.0,258481.66,,0.0,0.0,251.3,1.0,52.0,41.8,0.0,251300000.00000003,0.20894325651985035,True,False,False,False,True,False
,65626.0,331062.76,,2.0,0.0,244.7,1.0,13.0,38.2,0.0,244700000.0,0.1982282749100857,False,False,False,False,True,False
,101736.0,469430.0,12.25,1.0,0.0,91.1,2.0,37.0,,0.0,91100000.0,0.21672240756508446,False,False,False,True,False,False
,84780.0,508680.0,1.3,0.0,2.0,168.8,1.0,34.0,,0.0,84.3999578000211,0.16666666633902127,False,False,False,False,True,False
,13188.0,260472.42,3.75,0.0,0.0,111.9,0.0,15.0,45.5,0.0,111900000.00000001,0.05063108005588046,True,False,False,False,True,False
,70336.0,329970.04000000004,,0.0,0.0,180.6,2.0,25.0,39.3,0.0,180600000.0,0.21315874552380953,False,False,False,False,True,False
,30144.0,318286.10000000003,1.0,0.0,0.0,184.5,0.0,31.0,34.5,0.0,184500000.0,0.09470724579330593,True,False,False,False,True,False
,47100.0,228796.1,3.15,0.0,1.0,146.4,1.0,15.0,,0.0,146.39985360014643,0.20586015143675898,False,False,True,False,False,False
,30772.0,355325.54000000004,5.25,0.0,1.0,232.2,0.0,9.0,23.8,0.0,232.1997678002322,0.08660227439152762,False,False,False,False,False,True
,57148.0,355743.16000000003,15.25,0.0,3.0,190.3,0.0,38.0,80.7,0.0,63.43331218889594,0.16064398775609912,False,False,False,False,False,True
,70964.0,184807.84,,0.0,1.0,300.7,0.0,18.0,40.2,0.0,300.6996993003007,0.38398803652492214,False,False,False,False,True,False
,40820.0,303961.42,6.25,0.0,0.0,211.4,2.0,18.0,41.1,0.0,211400000.00000003,0.13429335823508998,False,False,False,False,True,False
,75988.0,280697.16000000003,15.0,0.0,0.0,85.9,0.0,16.0,36.6,0.0,85900000.00000001,0.2707116799090105,False,False,False,False,True,False
,14130.0,248835.58,4.75,0.0,0.0,121.2,0.0,14.0,41.4,0.0,121200000.00000001,0.056784483727027775,True,False,False,False,True,False
,75046.0,422540.38,,0.0,0.0,196.0,0.0,20.0,25.2,0.0,196000000.0,0.17760669364284973,False,False,False,False,False,True
,66568.0,641765.76,13.0,0.0,0.0,199.5,0.0,20.0,35.2,0.0,199500000.0,0.10372631892401625,True,False,False,False,False,True
,108644.0,133836.22,6.0,0.0,0.0,48.0,0.0,7.0,36.1,0.0,48000000.0,0.8117682880481212,False,False,False,True,False,False
,78500.0,353250.0,3.25,2.0,0.0,89.2,1.0,25.0,,0.0,89200000.0,0.22222222159314303,False,False,False,True,False,False
,54950.0,296582.42,19.0,0.0,0.0,246.3,2.0,41.0,36.7,0.0,246300000.00000003,0.1852773330756512,False,False,False,False,True,False
,54950.0,358057.34,15.0,0.0,0.0,149.2,2.0,8.0,36.5,0.0,149200000.0,0.15346703923604235,False,False,False,False,True,False
,86350.0,470613.78,23.5,0.0,0.0,195.2,0.0,12.0,40.4,0.0,195200000.0,0.1834837896512852,False,False,False,True,False,False
,157314.0,201091.88,4.75,0.0,,188.7,1.0,16.0,29.4,,,0.7822991123147334,False,False,True,False,False,False
,62800.0,253335.2,8.0,0.0,0.0,297.4,0.0,18.0,42.4,0.0,297400000.0,0.24789290928424906,False,False,False,False,False,True
,51810.0,203842.52,25.25,0.0,0.0,249.6,0.0,14.0,23.4,0.0,249600000.0,0.2541667937868567,True,False,False,False,True,False
,71592.0,384216.68,8.75,0.0,0.0,123.8,2.0,26.0,27.8,0.0,123800000.0,0.18633235760005953,True,False,False,True,False,False
,44588.0,383145.94,0.75,0.0,0.0,141.5,0.0,20.0,42.8,0.0,141500000.0,0.11637341083041775,False,False,False,False,False,True
,83838.0,581528.0,11.5,0.0,0.0,157.3,0.0,37.0,40.2,0.0,157300000.00000003,0.14416846627476498,False,False,False,False,False,True
,65940.0,315902.84,5.25,0.0,0.0,228.2,1.0,12.0,33.0,0.0,228200000.0,0.20873506484229434,True,False,False,False,True,False
,45530.0,213520.0,0.45,0.0,0.0,181.2,0.0,24.0,,0.0,181200000.0,0.21323529311898046,False,False,True,False,False,False
,42390.0,366902.72,13.0,0.0,0.0,177.5,1.0,18.0,38.0,0.0,177500000.0,0.11553471144739753,False,False,False,False,False,True
,76616.0,820774.02,3.75,1.0,0.0,256.3,2.0,51.0,39.9,0.0,256300000.00000003,0.09334603440134955,True,False,False,False,False,False
,47100.0,109900.0,1.75,1.0,0.0,92.5,0.0,5.0,,0.0,92500000.0,0.42857142467177956,True,False,False,False,True,False
,63428.0,213617.34,6.0,0.0,0.0,122.9,1.0,4.0,18.3,0.0,122900000.00000001,0.29692345997322384,True,False,True,False,False,False
,71278.0,223470.66,6.0,0.0,0.0,60.4,2.0,19.0,33.6,0.0,60400000.0,0.31895909593250815,False,False,False,False,True,False
,59346.0,275808.18,2.75,0.0,0.0,311.8,3.0,15.0,44.2,0.0,311800000.0,0.2151712823920912,False,False,False,False,True,False
,73162.0,322864.22000000003,18.25,0.0,0.0,651.9,1.0,23.0,18.9,0.0,651900000.0,0.22660299668200148,True,False,False,False,False,True
,47100.0,228906.0,10.0,0.0,0.0,175.3,1.0,16.0,,0.0,175300000.00000003,0.20576131597353797,False,False,False,False,True,False
,63428.0,220120.28,5.25,0.0,0.0,175.1,2.0,24.0,34.8,0.0,175100000.0,0.28815154928863645,False,False,True,False,False,False
,44902.0,91421.1,14.5,,,84.5,2.0,7.0,34.8,,,0.49115575626244096,False,False,False,False,True,False
,65940.0,210380.0,7.25,0.0,0.0,68.5,2.0,18.0,,0.0,68500000.0,0.3134328343310541,False,False,True,False,False,False
,37680.0,197694.4,8.0,0.0,0.0,291.0,0.0,16.0,20.4,0.0,291000000.0,0.19059720361023277,False,False,False,False,False,True
,23550.0,270432.5,5.25,0.0,0.0,138.3,0.0,8.0,,0.0,138300000.00000003,0.08708272827014975,True,False,False,False,True,False
,23236.0,140204.14,2.25,0.0,0.0,273.1,0.0,24.0,42.9,0.0,273100000.00000006,0.16572976970772924,True,False,False,False,True,False
,84466.0,291778.22000000003,16.5,0.0,0.0,91.5,1.0,17.0,30.8,0.0,91500000.0,0.2894869936162919,False,False,False,False,True,False
,49612.0,300859.10000000003,7.25,2.0,0.0,71.4,0.0,23.0,24.1,0.0,71400000.00000001,0.16490111096888505,False,False,False,False,True,False
,82582.0,160212.22,35.75,0.0,0.0,263.9,0.0,23.0,40.1,0.0,263900000.0,0.5154538117288818,False,False,False,False,True,False
,82582.0,578409.98,5.25,0.0,0.0,312.9,0.0,36.0,38.2,0.0,312900000.0,0.1427741614299702,False,False,False,False,False,True
,62800.0,433546.08,19.75,0.0,0.0,174.3,2.0,24.0,,0.0,174300000.00000003,0.14485196096144623,True,False,False,False,True,False
,66882.0,394192.46,0.0,0.0,1.0,314.1,0.0,19.0,40.2,0.0,314.09968590031417,0.16966838947231921,True,False,False,True,False,False
,218544.0,920811.28,10.5,0.0,0.0,210.3,2.0,25.0,26.8,0.0,210300000.00000003,0.237338534517802,False,False,False,False,False,False
,34854.0,571646.42,4.5,0.0,0.0,200.4,0.0,56.0,32.5,0.0,200400000.0,0.06097125551670338,True,False,True,False,False,False
,104248.0,937861.48,29.0,0.0,0.0,140.3,0.0,21.0,40.9,0.0,140300000.00000003,0.11115500754849744,False,False,False,False,True,False
,48356.0,647304.72,2.75,0.0,2.0,197.5,1.0,51.0,34.4,0.0,98.74995062502468,0.07470361088251665,False,False,False,True,False,False
,62800.0,704091.62,11.75,0.0,0.0,209.1,0.0,30.0,42.1,0.0,209100000.0,0.08919293757651463,False,False,True,False,False,False
,41762.0,363612.0,11.25,0.0,1.0,177.2,0.0,28.0,36.2,0.0,177.1998228001772,0.11485319484820855,True,False,False,False,False,True
,96712.0,920390.52,29.0,0.0,0.0,153.3,0.0,22.0,37.2,0.0,153300000.00000003,0.10507713605625019,False,False,False,False,True,False
,17270.0,258880.44,8.0,0.0,1.0,118.4,0.0,22.0,38.6,0.0,118.39988160011842,0.06671033135330606,True,False,False,False,True,False
,62800.0,203876.5576,8.0,0.0,0.0,125.0,2.0,5.0,,0.0,125000000.0,0.3080295274318997,True,False,True,False,False,False
,102678.0,121153.76,29.5,0.0,0.0,199.4,0.0,14.0,43.5,0.0,199400000.0,0.847501548053469,False,False,False,False,True,False
,53066.0,266900.0,2.75,0.0,6.0,129.4,2.0,32.0,,0.0,21.566663072222823,0.19882352866682831,False,False,False,False,True,False
,39250.0,262902.78,4.5,1.0,2.0,178.7,3.0,29.0,37.8,2.0,89.34995532502232,0.1492947311196377,False,False,True,False,False,False
,53694.0,375496.9,1.0,0.0,0.0,149.3,0.0,29.0,35.7,0.0,149300000.00000003,0.14299452234360782,False,False,False,False,False,True
,28574.0,177187.06,9.75,0.0,0.0,94.2,3.0,31.0,39.6,0.0,94200000.0,0.16126459708025748,True,False,False,False,True,False
,37994.0,228111.58,8.0,,,111.2,1.0,24.0,46.3,,,0.16655883858873435,False,False,False,False,True,False
,136590.0,2687554.26,16.5,0.0,0.0,197.9,0.0,22.0,41.0,0.0,197900000.0,0.05082315991982125,True,False,False,False,True,False
,53380.0,421083.42,1.75,0.0,0.0,282.1,0.0,44.0,37.7,0.0,282100000.00000006,0.12676823008902077,False,False,False,False,True,False
,47728.0,357743.34,3.25,0.0,0.0,140.1,2.0,32.0,59.9,0.0,140100000.0,0.13341408359016807,True,False,False,False,False,True
,78500.0,196623.66,26.0,0.0,0.0,115.7,0.0,8.0,19.3,0.0,115700000.00000001,0.3992398453002053,False,False,False,False,True,False
,43018.0,281981.42,24.5,0.0,0.0,155.9,1.0,13.0,38.4,0.0,155900000.0,0.15255615014437424,True,False,True,False,False,False
,39564.0,233323.98,29.5,1.0,2.0,200.9,0.0,25.0,38.8,2.0,100.4499497750251,0.16956679647944117,True,False,False,False,True,False
,12560.0,193979.78,21.25,0.0,0.0,208.2,0.0,19.0,20.8,0.0,208200000.0,0.06474901629051742,True,False,True,False,False,False
,54636.0,356886.12,0.5,0.0,2.0,213.3,2.0,23.0,37.1,0.0,106.64994667502665,0.1530908510729113,False,False,False,False,True,False
,51810.0,166545.6,9.0,0.0,0.0,120.2,0.0,9.0,17.7,0.0,120200000.00000001,0.3110859709828061,True,False,False,False,True,False
,30772.0,350307.82,0.0,0.0,0.0,242.5,1.0,37.0,19.3,0.0,242500000.0,0.08784274331117489,False,False,True,False,False,False
,42390.0,340661.74,4.75,0.0,4.0,128.8,2.0,25.0,,0.0,32.199991950002016,0.12443428450628391,False,False,False,False,False,True
,21666.0,345544.44,24.0,0.0,0.0,113.0,0.0,11.0,38.3,0.0,113000000.0,0.06270105210576951,True,False,True,False,False,False
,29202.0,221479.9,12.0,3.0,1.0,247.5,2.0,31.0,,3.0,247.49975250024752,0.13184943585467832,True,False,True,False,False,False
,31400.0,205129.92,4.75,0.0,1.0,107.1,3.0,12.0,40.0,0.0,107.09989290010711,0.15307371955747012,False,False,True,False,False,False
,71278.0,333571.62,14.0,0.0,0.0,164.4,0.0,27.0,35.4,0.0,164400000.0,0.21368124718259532,True,False,False,True,False,False
,78500.0,310860.0,12.0,0.0,0.0,285.9,1.0,34.0,,0.0,285900000.0,0.25252525171290857,False,False,False,False,False,True
,44902.0,314000.0,20.25,0.0,0.0,147.4,3.0,22.0,29.1,0.0,147400000.0,0.142999999544586,True,False,False,False,True,False
,46786.0,272011.92,,0.0,0.0,290.2,0.0,20.0,30.3,0.0,290200000.0,0.17199981466988723,True,False,False,False,True,False
,166106.0,186572.52,13.0,0.0,0.0,105.2,1.0,24.0,37.8,0.0,105200000.00000001,0.8903025971332618,False,False,True,False,False,False
,77244.0,193738.0,19.75,0.0,0.0,184.2,2.0,22.0,,0.0,184200000.0,0.39870340150768874,False,False,True,False,False,False
,49612.0,403282.76,4.75,,,243.3,2.0,43.0,38.2,,,0.12302038370541706,False,False,False,True,False,False
,17270.0,94200.0,7.5,3.0,2.0,133.0,3.0,14.0,,6.0,66.49996675001663,0.18333333138711963,False,False,False,False,True,False
,11618.0,66392.16,5.25,0.0,0.0,132.4,1.0,9.0,26.6,0.0,132400000.00000001,0.17499053841612414,True,False,False,False,True,False
,64056.0,688592.5800000001,12.25,0.0,0.0,201.0,0.0,30.0,39.8,0.0,201000000.0,0.09302452824422747,False,False,True,False,False,False
,52438.0,189900.92,14.0,0.0,0.0,106.5,0.0,18.0,41.1,0.0,106500000.0,0.2761334685680645,False,False,False,False,True,False
,94200.0,753600.0,1.5,1.0,0.0,200.2,2.0,13.0,,0.0,200200000.0,0.1249999998341295,False,False,False,False,False,True
,21038.0,214226.5,9.5,0.0,3.0,175.7,1.0,29.0,23.6,0.0,58.56664714445095,0.0982044700436012,False,False,False,False,False,True
,87920.0,658539.64,5.75,0.0,0.0,192.7,0.0,26.0,39.9,0.0,192700000.0,0.1335075286682704,True,False,False,False,False,True
,35168.0,571005.86,6.0,0.0,0.0,187.6,0.0,54.0,33.0,0.0,187600000.0,0.06158956046162195,True,False,True,False,False,False
,31714.0,263970.38,8.0,0.0,0.0,133.1,0.0,34.0,27.4,0.0,133100000.0,0.12014226702199593,False,True,False,False,False,False
,33284.0,196221.74,0.25,0.0,0.0,200.5,1.0,13.0,24.3,0.0,200500000.0,0.16962442505287936,False,False,False,False,True,False
,17898.0,350097.44,23.5,0.0,0.0,119.6,0.0,12.0,40.8,0.0,119600000.0,0.051122910092907536,True,False,True,False,False,False
,68138.0,462295.92,22.75,0.0,0.0,156.2,0.0,24.0,39.5,0.0,156200000.0,0.14739044171665966,False,False,False,False,False,True
,22608.0,124532.4,6.5,0.0,1.0,356.3,3.0,40.0,33.6,0.0,356.29964370035634,0.18154311503236817,True,False,False,False,False,False
,47100.0,212041.06,7.25,0.0,0.0,135.2,3.0,48.0,33.5,0.0,135200000.0,0.2221267889241509,False,False,False,False,True,False
,70336.0,337867.14,2.5,,,249.8,5.0,22.0,43.0,,,0.208176503319688,False,False,False,True,False,False
,24492.0,268809.12,12.0,0.0,0.0,237.4,0.0,35.0,34.4,0.0,237400000.00000003,0.09111297975636772,True,False,False,False,True,False
,33284.0,334491.64,1.0,0.0,0.0,66.7,1.0,19.0,34.1,0.0,66700000.00000001,0.09950622353519441,True,False,False,False,False,True
,95456.0,326396.72000000003,3.25,0.0,0.0,185.1,1.0,25.0,36.2,0.0,185100000.0,0.2924539183713184,False,False,True,False,False,False
,18212.0,284305.02,18.25,0.0,0.0,302.7,1.0,21.0,40.9,0.0,302700000.0,0.06405796118528627,False,False,False,True,False,False
,41134.0,186968.16,,0.0,0.0,73.2,0.0,15.0,43.6,0.0,73200000.0,0.22000537300037948,False,False,False,False,True,False
,67196.0,580943.9600000001,7.25,0.0,0.0,316.4,0.0,17.0,41.1,0.0,316400000.0,0.11566692230406021,True,False,False,True,False,False
,21980.0,506485.14,11.5,0.0,0.0,211.8,0.0,18.0,19.9,0.0,211800000.00000003,0.04339712702450238,True,False,False,False,False,True
,49298.0,165792.0,10.25,0.0,0.0,130.5,0.0,10.0,22.0,0.0,130500000.0,0.2973484830549817,True,False,False,False,True,False
,43646.0,186352.72,14.25,2.0,1.0,179.0,0.0,41.0,26.4,2.0,178.99982100017903,0.2342117666207836,True,False,False,False,True,False
,67510.0,285133.98000000004,17.0,0.0,0.0,199.1,1.0,22.0,31.7,0.0,199100000.0,0.23676588726196052,False,False,False,False,True,False
,15700.0,115583.4,2.75,1.0,0.0,224.9,1.0,6.0,,0.0,224900000.00000003,0.13583265299487077,False,False,False,False,True,False
,128112.0,207846.02,,0.0,0.0,307.6,0.0,18.0,12.9,0.0,307600000.00000006,0.6163793724971045,True,False,True,False,False,False
,22608.0,234275.4,1.0,0.0,0.0,42.0,0.0,3.0,38.9,0.0,42000000.0,0.09650180899701033,True,False,True,False,False,False
,80698.0,240445.5,,2.0,1.0,106.9,2.0,26.0,29.3,2.0,106.89989310010691,0.33561867310630195,False,False,False,False,True,False
,129368.0,312430.0,3.0,1.0,1.0,204.8,2.0,37.0,,1.0,204.79979520020484,0.414070350433472,False,False,False,False,True,False
,57776.0,433087.64,6.0,0.0,0.0,94.6,0.0,13.0,30.1,0.0,94600000.0,0.1334048689696966,False,False,False,False,False,True
,71592.0,525871.5,5.5,0.0,1.0,205.5,1.0,18.0,21.0,0.0,205.49979450020552,0.13613972208773487,False,False,False,False,False,True
,81640.0,198736.88,17.75,0.0,0.0,176.0,2.0,23.0,34.7,0.0,176000000.0,0.410794411128954,False,False,True,False,False,False
,64056.0,360572.48,18.0,0.0,0.0,237.3,4.0,29.0,33.2,0.0,237300000.00000003,0.17765082854451114,False,False,False,True,False,False
,53066.0,287846.94,9.25,0.0,0.0,204.2,0.0,20.0,20.3,0.0,204200000.0,0.18435492076325383,False,False,False,False,False,True
,47414.0,344319.84,5.5,0.0,0.0,83.3,2.0,13.0,35.5,0.0,83300000.0,0.13770336284512863,False,False,False,False,True,False
,42076.0,266815.22000000003,6.5,1.0,3.0,181.9,3.0,32.0,36.4,3.0,60.633313122228955,0.15769715026864978,False,False,True,False,False,False
,15700.0,159606.2,6.5,0.0,0.0,59.0,1.0,9.0,,0.0,59000000.0,0.09836710542342901,True,False,False,False,True,False
,33912.0,209438.0,2.5,0.0,0.0,113.5,5.0,28.0,,0.0,113500000.0,0.1619190397066481,False,False,False,False,False,True
,61230.0,439888.88,13.25,0.0,0.0,165.4,1.0,25.0,34.0,0.0,165400000.0,0.13919424346622664,False,False,False,True,False,False
,80070.0,382163.12,8.5,1.0,0.0,153.0,0.0,27.0,35.2,0.0,153000000.0,0.2095178618765781,False,False,False,True,False,False
,37052.0,287667.96,26.5,0.0,0.0,173.2,2.0,13.0,42.5,0.0,173200000.0,0.12880127446657155,True,False,True,False,False,False
,66254.0,565583.0800000001,7.75,0.0,0.0,326.1,0.0,16.0,43.3,0.0,326100000.00000006,0.11714282521120886,True,False,False,True,False,False
,153546.0,322700.94,8.5,0.0,0.0,194.1,3.0,35.0,43.2,0.0,194100000.0,0.47581516039025123,True,False,False,False,False,False
,126856.0,639655.68,5.5,0.0,0.0,153.1,0.0,29.0,37.3,0.0,153100000.0,0.1983191954172607,True,False,False,False,False,True
,15700.0,101987.2,8.25,3.0,2.0,164.7,1.0,16.0,,6.0,82.34995882502058,0.1539408851900936,True,False,False,False,True,False
,57148.0,283962.76,0.25,0.0,0.0,72.4,0.0,23.0,34.4,0.0,72400000.00000001,0.2012517408928842,False,False,True,False,False,False
,80384.0,665959.4600000001,4.5,0.0,0.0,189.0,0.0,30.0,40.0,0.0,189000000.0,0.12070404387572772,True,False,False,False,False,True
,22608.0,99431.24,0.5,0.0,0.0,40.7,11.0,7.0,28.3,0.0,40700000.00000001,0.22737320557026938,False,False,False,False,True,False
,103934.0,144725.74000000002,1.5,0.0,2.0,207.3,3.0,51.0,43.8,0.0,103.64994817502591,0.7181445351867295,False,False,False,True,False,False
,56834.0,175004.76,17.25,0.0,0.0,178.2,0.0,19.0,36.9,0.0,178200000.0,0.3247568790428507,False,False,False,False,False,True
,50554.0,181686.68,17.25,0.0,0.0,283.1,0.0,20.0,30.7,0.0,283100000.00000006,0.2782482442948033,False,False,False,False,True,False
,80384.0,480420.0,7.0,0.0,0.0,115.2,3.0,27.0,,0.0,115200000.00000001,0.16732026108962936,False,False,False,False,False,True
,35796.0,120092.44,,,0.0,90.7,0.0,10.0,35.7,,90700000.0,0.29807038396363345,True,False,False,False,True,False
,128426.0,217831.22,19.0,0.0,0.0,214.2,1.0,32.0,41.9,0.0,214200000.0,0.5895665433560601,False,False,False,False,True,False
,119948.0,449293.18,13.75,0.0,0.0,63.0,1.0,38.0,38.3,0.0,63000000.0,0.2669704439605105,False,False,False,False,True,False
,48984.0,370105.52,11.5,0.0,0.0,289.0,2.0,19.0,29.8,0.0,289000000.0,0.13235144363058557,False,False,False,False,True,False
,51496.0,288352.48000000004,9.5,0.0,0.0,205.1,0.0,19.0,22.4,0.0,205100000.0,0.17858698430966508,False,False,False,False,False,True
,47100.0,296965.5,23.25,0.0,0.0,240.7,1.0,25.0,,0.0,240700000.0,0.15860428178153935,True,False,False,False,False,True
,31400.0,235264.5,14.5,0.0,1.0,89.7,2.0,15.0,,0.0,89.69991030008971,0.1334667995661615,True,False,False,False,True,False
,76302.0,480997.76,4.25,0.0,0.0,300.4,0.0,24.0,34.3,0.0,300400000.0,0.1586327550493525,False,False,False,True,False,False
,62800.0,314000.0,8.0,,1.0,109.2,2.0,18.0,,,109.19989080010922,0.19999999936305735,False,False,True,False,False,False
,20410.0,221162.76,1.0,0.0,0.0,129.6,2.0,21.0,38.8,0.0,129600000.0,0.09228497558863447,True,False,False,False,True,False
,34540.0,221175.32,2.0,3.0,1.0,117.6,1.0,24.0,,3.0,117.59988240011761,0.15616570530488796,False,False,False,False,False,False
,21038.0,177366.04,4.25,0.0,0.0,86.7,0.0,17.0,23.6,0.0,86700000.0,0.11861346107398316,True,False,False,False,True,False
,25120.0,107469.64,,,1.0,77.6,1.0,10.0,,,77.5999224000776,0.23374042907615183,True,False,False,False,True,False
,30144.0,199848.44,5.25,0.0,0.0,121.7,0.0,33.0,35.0,0.0,121700000.00000001,0.15083430147948965,True,False,False,False,True,False
,48984.0,335954.88,3.5,0.0,0.0,129.4,1.0,25.0,40.0,0.0,129400000.00000001,0.14580529341974346,True,False,False,False,False,True
,47100.0,646683.0,10.75,8.0,3.0,137.5,12.0,42.0,,24.0,45.833318055560646,0.07283321183202092,False,False,False,True,False,False
,35482.0,224510.0,11.75,2.0,1.0,55.6,12.0,20.0,,2.0,55.599944400055605,0.15804195733801632,False,False,True,False,False,False
,38936.0,275268.10000000003,21.5,0.0,0.0,240.3,0.0,11.0,27.3,0.0,240300000.00000003,0.1414475555233332,True,False,False,False,False,True
,75360.0,643583.8200000001,5.75,0.0,0.0,192.3,1.0,27.0,,0.0,192300000.00000003,0.11709430464380799,True,False,False,False,False,True
,37994.0,108151.02,9.0,0.0,0.0,119.3,0.0,10.0,20.6,0.0,119300000.0,0.3513050514798191,False,False,False,True,False,False
,78814.0,401989.08,1.75,0.0,0.0,199.3,3.0,37.0,37.0,0.0,199300000.00000003,0.19606005169080698,False,False,False,False,False,True
,48042.0,166997.76,1.25,0.0,0.0,84.4,1.0,9.0,40.0,0.0,84400000.00000001,0.2876805036925016,False,False,True,False,False,False
,37366.0,226080.0,12.75,0.0,0.0,126.5,0.0,20.0,,0.0,126500000.0,0.16527777704671898,False,False,False,False,True,False
,43018.0,255800.1,12.5,0.0,0.0,168.8,0.0,32.0,,0.0,168800000.00000003,0.16817037926032719,False,False,False,True,False,False
,7536.0,128112.0,12.0,0.0,0.0,68.6,2.0,21.0,,0.0,68600000.0,0.058823528952607645,True,False,False,True,False,False
,50240.0,164793.48,3.5,0.0,0.0,261.0,0.0,34.0,42.3,0.0,261000000.0,0.30486642854519225,False,False,False,False,False,True
,38622.0,177899.84,1.0,0.0,0.0,188.9,0.0,23.0,37.5,0.0,188900000.0,0.2170996881329422,False,False,True,False,False,False
,21352.0,276878.92,22.75,0.0,0.0,342.9,0.0,44.0,25.5,0.0,342900000.0,0.0771167408587236,True,False,False,False,True,False
,36738.0,185564.58,,0.0,0.0,77.7,0.0,15.0,37.5,0.0,77700000.0,0.1979795918058307,False,False,False,False,True,False
,126856.0,343500.3,14.75,0.0,0.0,200.8,0.0,21.0,39.6,0.0,200800000.00000003,0.3693038976405439,False,False,False,True,False,False
,104248.0,126441.52,0.5,0.0,0.0,58.3,0.0,7.0,16.7,0.0,58300000.0,0.8244760042075102,False,False,False,False,True,False
,15700.0,237434.24,0.35,0.0,0.0,134.2,0.0,31.0,,0.0,134200000.0,0.06612357145235848,False,False,False,False,False,True
,57776.0,383620.08,23.25,0.0,0.0,282.3,2.0,16.0,33.4,0.0,282300000.0,0.1506073400782166,False,False,True,False,False,False
,42704.0,238319.72,19.75,0.0,2.0,401.2,0.0,12.0,21.3,0.0,200.59989970005012,0.17918785663566633,False,False,False,False,False,True
,26376.0,144301.84,1.5,0.0,0.0,216.0,1.0,6.0,33.2,0.0,216000000.0,0.1827835308074829,False,False,False,False,True,False
,24806.0,299292.24,4.5,0.0,0.0,118.7,0.0,25.0,36.4,0.0,118700000.00000001,0.08288220208154344,False,False,False,False,False,True
,25748.0,774820.12,,0.0,0.0,139.7,0.0,22.0,40.3,0.0,139700000.0,0.03323093877165846,False,True,False,False,False,False
,37366.0,338790.3,9.25,0.0,0.0,252.2,0.0,22.0,29.3,0.0,252200000.0,0.11029241359539393,True,False,False,True,False,False
,78500.0,340030.60000000003,10.75,0.0,1.0,399.6,0.0,46.0,,0.0,399.59960040039965,0.230861574720447,False,False,True,False,False,False
,6280.0,93572.0,11.5,0.0,1.0,125.2,1.0,9.0,,0.0,125.19987480012522,0.06711409324248607,True,False,True,False,False,False
,72220.0,441885.92,,0.0,0.0,206.7,0.0,22.0,25.7,0.0,206700000.0,0.16343584750689535,False,False,False,False,False,True
,84466.0,456681.6,4.25,,,296.5,2.0,35.0,42.9,,,0.18495599519456007,False,False,True,False,False,False
,86978.0,311506.84,11.75,0.0,0.0,288.0,0.0,31.0,37.0,0.0,288000000.0,0.27921698194743655,False,False,False,False,False,True
,95770.0,204621.24,0.75,0.0,0.0,94.2,1.0,6.0,38.7,0.0,94200000.0,0.46803547633649634,False,False,False,False,True,False
,37680.0,348854.0,0.45,1.0,2.0,146.6,1.0,32.0,,2.0,73.29996335001832,0.10801080077049195,False,False,False,False,False,True
,48984.0,432010.62,1.0,0.0,0.0,282.2,0.0,46.0,39.2,0.0,282200000.0,0.11338610121809946,False,False,False,False,True,False
,48042.0,289884.8,28.25,0.0,0.0,328.5,0.0,15.0,15.3,0.0,328500000.0,0.16572790237457122,False,False,True,False,False,False
,67510.0,96733.98,,0.0,0.0,60.6,2.0,19.0,43.5,0.0,60600000.00000001,0.6978933287155834,False,False,False,False,True,False
,76616.0,455300.0,5.25,,,295.1,2.0,37.0,,,,0.16827586169937214,False,False,True,False,False,False
,57148.0,489990.72,20.25,0.0,0.0,233.6,0.0,26.0,18.9,0.0,233600000.0,0.1166307800347101,False,False,False,False,False,True
,44902.0,220170.52,6.75,0.0,0.0,257.1,0.0,15.0,23.1,0.0,257100000.00000003,0.20394192554052232,False,False,False,False,False,True
,44274.0,215331.78,8.25,0.0,0.0,239.4,0.0,17.0,31.1,0.0,239400000.00000003,0.20560829337124184,False,False,False,False,True,False
